corpus,cid,param,beta,k
callhome,callhome-4074.parquet,nx,0.16217514066643518,22408
callhome,callhome-4074.parquet,Intercept,-0.45530187384090726,22408
callhome,callhome-4074.parquet,self,-0.06131883060667452,22408
callhome,callhome-4074.parquet,other,0.10042016036769298,22408
callhome,callhome-4074.parquet,turn_delta,0.00702869153913614,22408
xling,callfriend-spa-s-callfriend-spa-s-6830.parquet,nx,0.15122135508884854,100199
xling,callfriend-spa-s-callfriend-spa-s-6830.parquet,Intercept,-0.41489011230882045,100199
xling,callfriend-spa-s-callfriend-spa-s-6830.parquet,self,-0.046859330613307805,100199
xling,callfriend-spa-s-callfriend-spa-s-6830.parquet,other,-0.03123928859905468,100199
xling,callfriend-spa-s-callfriend-spa-s-6830.parquet,turn_delta,0.008537800579542643,100199
xling,callfriend-spa-s-callfriend-spa-s-6822.parquet,nx,0.14733692678672738,90783
xling,callfriend-spa-s-callfriend-spa-s-6822.parquet,Intercept,-0.37525962315649225,90783
xling,callfriend-spa-s-callfriend-spa-s-6822.parquet,self,-0.10529702478573377,90783
xling,callfriend-spa-s-callfriend-spa-s-6822.parquet,other,-0.047044524736162094,90783
xling,callfriend-spa-s-callfriend-spa-s-6822.parquet,turn_delta,0.009525556464549252,90783
xling,croation-cro-croation-cro-2015_20.parquet,nx,0.15284490295216552,60587
xling,croation-cro-croation-cro-2015_20.parquet,Intercept,-0.43859857932026686,60587
xling,croation-cro-croation-cro-2015_20.parquet,self,-0.0630728110289897,60587
xling,croation-cro-croation-cro-2015_20.parquet,other,-0.058681128493810165,60587
xling,croation-cro-croation-cro-2015_20.parquet,turn_delta,0.007353544595276511,60587
callhome,callhome-4694.parquet,nx,0.15209454501349998,10196
callhome,callhome-4694.parquet,Intercept,-0.32543754100619604,10196
callhome,callhome-4694.parquet,self,-0.08720058487953664,10196
callhome,callhome-4694.parquet,other,-0.051807077842211516,10196
callhome,callhome-4694.parquet,turn_delta,0.002752411635658088,10196
xling,callfriend-spa-c-callfriend-spa-c-5397.parquet,nx,0.15855775459897783,40276
xling,callfriend-spa-c-callfriend-spa-c-5397.parquet,Intercept,-0.4664798575925898,40276
xling,callfriend-spa-c-callfriend-spa-c-5397.parquet,self,-0.4017544450450043,40276
xling,callfriend-spa-c-callfriend-spa-c-5397.parquet,other,0.0,40276
xling,callfriend-spa-c-callfriend-spa-c-5397.parquet,turn_delta,0.02813612820373381,40276
xling,finchat-fin-finchat-fin-44.parquet,nx,0.15412463213548339,969
xling,finchat-fin-finchat-fin-44.parquet,Intercept,-0.292381751891669,969
xling,finchat-fin-finchat-fin-44.parquet,self,-0.2961891721875793,969
xling,finchat-fin-finchat-fin-44.parquet,other,-0.2906764059232169,969
xling,finchat-fin-finchat-fin-44.parquet,turn_delta,0.06122912022884942,969
xling,callfriend-spa-s-callfriend-spa-s-4223.parquet,nx,0.1512932150349696,75445
xling,callfriend-spa-s-callfriend-spa-s-4223.parquet,Intercept,-0.4234009020287934,75445
xling,callfriend-spa-s-callfriend-spa-s-4223.parquet,self,-0.06920607006211792,75445
xling,callfriend-spa-s-callfriend-spa-s-4223.parquet,other,-0.035100911404675875,75445
xling,callfriend-spa-s-callfriend-spa-s-4223.parquet,turn_delta,0.01384261998801066,75445
xling,callfriend-spa-s-callfriend-spa-s-4503.parquet,nx,0.15348208565261717,90049
xling,callfriend-spa-s-callfriend-spa-s-4503.parquet,Intercept,-0.43461922101488526,90049
xling,callfriend-spa-s-callfriend-spa-s-4503.parquet,self,-0.09611765700796655,90049
xling,callfriend-spa-s-callfriend-spa-s-4503.parquet,other,0.00894172428559957,90049
xling,callfriend-spa-s-callfriend-spa-s-4503.parquet,turn_delta,0.010330758087876072,90049
xling,callhome-spa-callhome-spa-0897.parquet,nx,0.1574396573362566,25257
xling,callhome-spa-callhome-spa-0897.parquet,Intercept,-0.4396118873354715,25257
xling,callhome-spa-callhome-spa-0897.parquet,self,-0.033914587418092154,25257
xling,callhome-spa-callhome-spa-0897.parquet,other,-0.005925708609651926,25257
xling,callhome-spa-callhome-spa-0897.parquet,turn_delta,0.00707003898158901,25257
xling,callhome-zho-callhome-zho-0828.parquet,nx,0.12026684903372432,33968
xling,callhome-zho-callhome-zho-0828.parquet,Intercept,-0.44577875126670996,33968
xling,callhome-zho-callhome-zho-0828.parquet,self,-0.021903240038060615,33968
xling,callhome-zho-callhome-zho-0828.parquet,other,0.0236455375247286,33968
xling,callhome-zho-callhome-zho-0828.parquet,turn_delta,0.008464708389013274,33968
xling,callfriend-spa-s-callfriend-spa-s-5055.parquet,nx,0.15103339518358647,74979
xling,callfriend-spa-s-callfriend-spa-s-5055.parquet,Intercept,-0.4191730051175402,74979
xling,callfriend-spa-s-callfriend-spa-s-5055.parquet,self,-0.07520656418369329,74979
xling,callfriend-spa-s-callfriend-spa-s-5055.parquet,other,-0.02935489584244737,74979
xling,callfriend-spa-s-callfriend-spa-s-5055.parquet,turn_delta,0.0067328970853256405,74979
xling,croation-cro-croation-cro-2014_5_1.parquet,nx,0.1546199063298629,21266
xling,croation-cro-croation-cro-2014_5_1.parquet,Intercept,-0.43743210225827467,21266
xling,croation-cro-croation-cro-2014_5_1.parquet,self,-0.10627929326740852,21266
xling,croation-cro-croation-cro-2014_5_1.parquet,other,-0.09868942115418078,21266
xling,croation-cro-croation-cro-2014_5_1.parquet,turn_delta,0.015112860236931923,21266
xling,callhome-zho-callhome-zho-4232.parquet,nx,0.12422221901511937,13253
xling,callhome-zho-callhome-zho-4232.parquet,Intercept,-0.4431565914572249,13253
xling,callhome-zho-callhome-zho-4232.parquet,self,-0.25605635889880723,13253
xling,callhome-zho-callhome-zho-4232.parquet,other,-0.2496762606191174,13253
xling,callhome-zho-callhome-zho-4232.parquet,turn_delta,0.065813544750641,13253
xling,callfriend-ko-callfriend-ko-5378.parquet,nx,0.14752691282862113,19334
xling,callfriend-ko-callfriend-ko-5378.parquet,Intercept,-0.2643402498081527,19334
xling,callfriend-ko-callfriend-ko-5378.parquet,self,-0.25956847195171495,19334
xling,callfriend-ko-callfriend-ko-5378.parquet,other,-0.25908408290815566,19334
xling,callfriend-ko-callfriend-ko-5378.parquet,turn_delta,0.01239451793640653,19334
xling,callhome-spa-callhome-spa-1759.parquet,nx,0.16186770958948798,27158
xling,callhome-spa-callhome-spa-1759.parquet,Intercept,-0.4814221835886404,27158
xling,callhome-spa-callhome-spa-1759.parquet,self,-0.012823712589921656,27158
xling,callhome-spa-callhome-spa-1759.parquet,other,0.057311072691851886,27158
xling,callhome-spa-callhome-spa-1759.parquet,turn_delta,0.0012211959168581998,27158
xling,callhome-zho-callhome-zho-1430.parquet,nx,0.13173801882763106,28411
xling,callhome-zho-callhome-zho-1430.parquet,Intercept,-0.514966996656923,28411
xling,callhome-zho-callhome-zho-1430.parquet,self,-0.10735055310125903,28411
xling,callhome-zho-callhome-zho-1430.parquet,other,-0.02768437125365431,28411
xling,callhome-zho-callhome-zho-1430.parquet,turn_delta,0.007124675300999889,28411
xling,finchat-fin-finchat-fin-27.parquet,nx,0.14972214952889046,757
xling,finchat-fin-finchat-fin-27.parquet,Intercept,0.1682868405294469,757
xling,finchat-fin-finchat-fin-27.parquet,self,-0.9164540100198236,757
xling,finchat-fin-finchat-fin-27.parquet,other,-0.8646744753464,757
xling,finchat-fin-finchat-fin-27.parquet,turn_delta,0.0612721521156575,757
callhome,callhome-4544.parquet,nx,0.15834124350732473,17582
callhome,callhome-4544.parquet,Intercept,-0.3632658171416046,17582
callhome,callhome-4544.parquet,self,-0.19837976981803665,17582
callhome,callhome-4544.parquet,other,-0.07030556972527163,17582
callhome,callhome-4544.parquet,turn_delta,0.004470889280272541,17582
xling,callfriend-fra-q-callfriend-fra-q-5375.parquet,nx,0.1539807903867588,73300
xling,callfriend-fra-q-callfriend-fra-q-5375.parquet,Intercept,-0.3883479812234586,73300
xling,callfriend-fra-q-callfriend-fra-q-5375.parquet,self,-0.17711557725969224,73300
xling,callfriend-fra-q-callfriend-fra-q-5375.parquet,other,0.0,73300
xling,callfriend-fra-q-callfriend-fra-q-5375.parquet,turn_delta,0.013394012112966367,73300
xling,finchat-fin-finchat-fin-14.parquet,nx,0.13062739457022537,119
xling,finchat-fin-finchat-fin-14.parquet,Intercept,0.058874080590273416,119
xling,finchat-fin-finchat-fin-14.parquet,self,-0.20021438047217158,119
xling,finchat-fin-finchat-fin-14.parquet,other,-0.21148482376533043,119
xling,finchat-fin-finchat-fin-14.parquet,turn_delta,-0.11488474347474847,119
xling,callhome-zho-callhome-zho-0626.parquet,nx,0.12417825337305573,9787
xling,callhome-zho-callhome-zho-0626.parquet,Intercept,-0.525455260496681,9787
xling,callhome-zho-callhome-zho-0626.parquet,self,-0.1952606072774481,9787
xling,callhome-zho-callhome-zho-0626.parquet,other,0.03633077924066959,9787
xling,callhome-zho-callhome-zho-0626.parquet,turn_delta,0.022820717032758123,9787
xling,callhome-spa-callhome-spa-1785.parquet,nx,0.15487650380985893,17127
xling,callhome-spa-callhome-spa-1785.parquet,Intercept,-0.4020156646765035,17127
xling,callhome-spa-callhome-spa-1785.parquet,self,-0.10441934776067684,17127
xling,callhome-spa-callhome-spa-1785.parquet,other,-0.09948013811391154,17127
xling,callhome-spa-callhome-spa-1785.parquet,turn_delta,0.006561109940336776,17127
xling,callhome-zho-callhome-zho-0719.parquet,nx,0.11845327577040154,29888
xling,callhome-zho-callhome-zho-0719.parquet,Intercept,-0.3578459242256928,29888
xling,callhome-zho-callhome-zho-0719.parquet,self,-0.16482018024890355,29888
xling,callhome-zho-callhome-zho-0719.parquet,other,-0.05893277894880583,29888
xling,callhome-zho-callhome-zho-0719.parquet,turn_delta,0.003143086945822699,29888
xling,finchat-fin-finchat-fin-71.parquet,nx,0.17141065764563848,4538
xling,finchat-fin-finchat-fin-71.parquet,Intercept,-0.46661055495384557,4538
xling,finchat-fin-finchat-fin-71.parquet,self,-0.023537620544544186,4538
xling,finchat-fin-finchat-fin-71.parquet,other,-0.020351409659891708,4538
xling,finchat-fin-finchat-fin-71.parquet,turn_delta,0.00532528732693275,4538
xling,callhome-spa-callhome-spa-0085.parquet,nx,0.16321167964265507,20531
xling,callhome-spa-callhome-spa-0085.parquet,Intercept,-0.4546226173202558,20531
xling,callhome-spa-callhome-spa-0085.parquet,self,-0.16716044411223308,20531
xling,callhome-spa-callhome-spa-0085.parquet,other,-0.14170390771614585,20531
xling,callhome-spa-callhome-spa-0085.parquet,turn_delta,0.018759903548647556,20531
xling,callfriend-spa-c-callfriend-spa-c-5555.parquet,nx,0.15548415844495625,45110
xling,callfriend-spa-c-callfriend-spa-c-5555.parquet,Intercept,-0.4464330981572022,45110
xling,callfriend-spa-c-callfriend-spa-c-5555.parquet,self,-0.2527694296382417,45110
xling,callfriend-spa-c-callfriend-spa-c-5555.parquet,other,0.0,45110
xling,callfriend-spa-c-callfriend-spa-c-5555.parquet,turn_delta,0.006854676856143951,45110
xling,callfriend-spa-c-callfriend-spa-c-6815.parquet,nx,0.14437455793569534,52758
xling,callfriend-spa-c-callfriend-spa-c-6815.parquet,Intercept,-0.34730472903473986,52758
xling,callfriend-spa-c-callfriend-spa-c-6815.parquet,self,-0.18302243108498353,52758
xling,callfriend-spa-c-callfriend-spa-c-6815.parquet,other,0.0,52758
xling,callfriend-spa-c-callfriend-spa-c-6815.parquet,turn_delta,0.006929381820448606,52758
xling,callhome-zho-callhome-zho-0814.parquet,nx,0.12753629107895037,26710
xling,callhome-zho-callhome-zho-0814.parquet,Intercept,-0.5417769486498163,26710
xling,callhome-zho-callhome-zho-0814.parquet,self,-0.05843932548758666,26710
xling,callhome-zho-callhome-zho-0814.parquet,other,0.07406500880647224,26710
xling,callhome-zho-callhome-zho-0814.parquet,turn_delta,0.011697596137874217,26710
xling,yiddish-yid-yiddish-4.parquet,nx,0.11522634230639574,718
xling,yiddish-yid-yiddish-4.parquet,Intercept,-0.23572322814404048,718
xling,yiddish-yid-yiddish-4.parquet,self,-0.1786997531488951,718
xling,yiddish-yid-yiddish-4.parquet,other,0.02646158580406928,718
xling,yiddish-yid-yiddish-4.parquet,turn_delta,-0.009055049042475586,718
xling,croation-cro-croation-cro-2014_39_1.parquet,nx,0.15696386147807587,14521
xling,croation-cro-croation-cro-2014_39_1.parquet,Intercept,-0.4629149918440112,14521
xling,croation-cro-croation-cro-2014_39_1.parquet,self,-0.03380243938721133,14521
xling,croation-cro-croation-cro-2014_39_1.parquet,other,-0.029344775416818774,14521
xling,croation-cro-croation-cro-2014_39_1.parquet,turn_delta,0.003471846327918909,14521
callhome,callhome-4601.parquet,nx,0.162649416486833,8206
callhome,callhome-4601.parquet,Intercept,-0.41253597098954037,8206
callhome,callhome-4601.parquet,self,-0.04159087108827774,8206
callhome,callhome-4601.parquet,other,-0.04206526705895153,8206
callhome,callhome-4601.parquet,turn_delta,-0.0002774049674865129,8206
callhome,callhome-4574.parquet,nx,0.14718841256092646,88525
callhome,callhome-4574.parquet,Intercept,-0.33207293719505565,88525
callhome,callhome-4574.parquet,self,-0.1445730562486799,88525
callhome,callhome-4574.parquet,other,-0.12223431808183538,88525
callhome,callhome-4574.parquet,turn_delta,0.012901249885551181,88525
xling,finchat-fin-finchat-fin-24.parquet,nx,0.13179289374625053,643
xling,finchat-fin-finchat-fin-24.parquet,Intercept,0.38640099744268347,643
xling,finchat-fin-finchat-fin-24.parquet,self,-0.7132550815748164,643
xling,finchat-fin-finchat-fin-24.parquet,other,-0.7160995732843828,643
xling,finchat-fin-finchat-fin-24.parquet,turn_delta,-0.013449722051536698,643
xling,croation-cro-croation-cro-2011_72.parquet,nx,0.17260328725560795,20813
xling,croation-cro-croation-cro-2011_72.parquet,Intercept,-0.547136185057769,20813
xling,croation-cro-croation-cro-2011_72.parquet,self,-0.05912955914487837,20813
xling,croation-cro-croation-cro-2011_72.parquet,other,-0.04235358754926201,20813
xling,croation-cro-croation-cro-2011_72.parquet,turn_delta,0.019520532226882888,20813
xling,callfriend-spa-s-callfriend-spa-s-4304.parquet,nx,0.14648706231374978,93637
xling,callfriend-spa-s-callfriend-spa-s-4304.parquet,Intercept,-0.3870657650944689,93637
xling,callfriend-spa-s-callfriend-spa-s-4304.parquet,self,-0.060047735014499636,93637
xling,callfriend-spa-s-callfriend-spa-s-4304.parquet,other,-0.03667316751145436,93637
xling,callfriend-spa-s-callfriend-spa-s-4304.parquet,turn_delta,0.0054841352274097215,93637
xling,callfriend-ko-callfriend-ko-6600.parquet,nx,0.16205019594075384,30699
xling,callfriend-ko-callfriend-ko-6600.parquet,Intercept,-0.38833787516282053,30699
xling,callfriend-ko-callfriend-ko-6600.parquet,self,-0.1458068126794088,30699
xling,callfriend-ko-callfriend-ko-6600.parquet,other,0.023589180985723445,30699
xling,callfriend-ko-callfriend-ko-6600.parquet,turn_delta,0.0023099935699132626,30699
xling,callfriend-ko-callfriend-ko-6299.parquet,nx,0.1717700952123171,35373
xling,callfriend-ko-callfriend-ko-6299.parquet,Intercept,-0.48547333803323117,35373
xling,callfriend-ko-callfriend-ko-6299.parquet,self,-0.17893060145037018,35373
xling,callfriend-ko-callfriend-ko-6299.parquet,other,0.07980856179644116,35373
xling,callfriend-ko-callfriend-ko-6299.parquet,turn_delta,0.006297700462799636,35373
xling,callhome-spa-callhome-spa-0084.parquet,nx,0.1496352275709633,6298
xling,callhome-spa-callhome-spa-0084.parquet,Intercept,-0.3663021104290429,6298
xling,callhome-spa-callhome-spa-0084.parquet,self,-0.03488441766022431,6298
xling,callhome-spa-callhome-spa-0084.parquet,other,-0.03815093615550881,6298
xling,callhome-spa-callhome-spa-0084.parquet,turn_delta,-0.014509529983350214,6298
xling,callfriend-fra-q-callfriend-fra-q-5441.parquet,nx,0.163837773803525,51422
xling,callfriend-fra-q-callfriend-fra-q-5441.parquet,Intercept,-0.468099165846185,51422
xling,callfriend-fra-q-callfriend-fra-q-5441.parquet,self,-0.09782140471062471,51422
xling,callfriend-fra-q-callfriend-fra-q-5441.parquet,other,-0.030446850173465698,51422
xling,callfriend-fra-q-callfriend-fra-q-5441.parquet,turn_delta,0.002119237549941132,51422
xling,finchat-fin-finchat-fin-49.parquet,nx,0.16706536574370168,1365
xling,finchat-fin-finchat-fin-49.parquet,Intercept,-0.4075119723567041,1365
xling,finchat-fin-finchat-fin-49.parquet,self,-0.0873212561052456,1365
xling,finchat-fin-finchat-fin-49.parquet,other,-0.0947113018399522,1365
xling,finchat-fin-finchat-fin-49.parquet,turn_delta,0.015397658040432888,1365
xling,callhome-zho-callhome-zho-4064.parquet,nx,0.11192912314383655,12730
xling,callhome-zho-callhome-zho-4064.parquet,Intercept,-0.23367044179249374,12730
xling,callhome-zho-callhome-zho-4064.parquet,self,-0.23842410153282886,12730
xling,callhome-zho-callhome-zho-4064.parquet,other,-0.20908770977145413,12730
xling,callhome-zho-callhome-zho-4064.parquet,turn_delta,0.008866531185556026,12730
xling,callfriend-fra-q-callfriend-fra-q-5475.parquet,nx,0.15423704300653168,22587
xling,callfriend-fra-q-callfriend-fra-q-5475.parquet,Intercept,-0.31114809295001417,22587
xling,callfriend-fra-q-callfriend-fra-q-5475.parquet,self,-0.3165160493131535,22587
xling,callfriend-fra-q-callfriend-fra-q-5475.parquet,other,0.11697918825043802,22587
xling,callfriend-fra-q-callfriend-fra-q-5475.parquet,turn_delta,0.012998408370677452,22587
callfriend,eng_s-callfriend-eng_s-6962.parquet,nx,0.15490088602034552,27052
callfriend,eng_s-callfriend-eng_s-6962.parquet,Intercept,-0.3976710522066598,27052
callfriend,eng_s-callfriend-eng_s-6962.parquet,self,-0.08453678381340579,27052
callfriend,eng_s-callfriend-eng_s-6962.parquet,other,-0.06960599312261652,27052
callfriend,eng_s-callfriend-eng_s-6962.parquet,turn_delta,0.006088349851221013,27052
xling,callfriend-spa-s-callfriend-spa-s-4265.parquet,nx,0.14733087798743225,96430
xling,callfriend-spa-s-callfriend-spa-s-4265.parquet,Intercept,-0.40667903450301013,96430
xling,callfriend-spa-s-callfriend-spa-s-4265.parquet,self,-0.011042561073860467,96430
xling,callfriend-spa-s-callfriend-spa-s-4265.parquet,other,0.0023988713692,96430
xling,callfriend-spa-s-callfriend-spa-s-4265.parquet,turn_delta,0.0072416656984000205,96430
xling,callhome-spa-callhome-spa-1341.parquet,nx,0.14683683872021558,22695
xling,callhome-spa-callhome-spa-1341.parquet,Intercept,-0.3909856120458945,22695
xling,callhome-spa-callhome-spa-1341.parquet,self,-0.04345506936642868,22695
xling,callhome-spa-callhome-spa-1341.parquet,other,-0.020893174148811,22695
xling,callhome-spa-callhome-spa-1341.parquet,turn_delta,-0.00047035052703865726,22695
xling,croation-cro-croation-cro-2014_14_2.parquet,nx,0.15590575896150316,718
xling,croation-cro-croation-cro-2014_14_2.parquet,Intercept,-0.4347021044480235,718
xling,croation-cro-croation-cro-2014_14_2.parquet,self,-0.06778860231558655,718
xling,croation-cro-croation-cro-2014_14_2.parquet,other,0.025686629861252364,718
xling,croation-cro-croation-cro-2014_14_2.parquet,turn_delta,0.007125840646930937,718
xling,callhome-deu-callhome-deu-5832.parquet,nx,0.16989375017692285,24710
xling,callhome-deu-callhome-deu-5832.parquet,Intercept,-0.45473794423064545,24710
xling,callhome-deu-callhome-deu-5832.parquet,self,-0.13926775403108138,24710
xling,callhome-deu-callhome-deu-5832.parquet,other,-0.0922544991380007,24710
xling,callhome-deu-callhome-deu-5832.parquet,turn_delta,0.013631208156101852,24710
xling,callhome-deu-callhome-deu-5698.parquet,nx,0.1643726739674934,11143
xling,callhome-deu-callhome-deu-5698.parquet,Intercept,-0.4486220422645467,11143
xling,callhome-deu-callhome-deu-5698.parquet,self,-0.08795226598866927,11143
xling,callhome-deu-callhome-deu-5698.parquet,other,0.006776032140785188,11143
xling,callhome-deu-callhome-deu-5698.parquet,turn_delta,0.014760069281155922,11143
xling,croation-cro-croation-cro-2014_27.parquet,nx,0.15717684676109892,38990
xling,croation-cro-croation-cro-2014_27.parquet,Intercept,-0.43479767771539857,38990
xling,croation-cro-croation-cro-2014_27.parquet,self,-0.1700238445266938,38990
xling,croation-cro-croation-cro-2014_27.parquet,other,-0.15198906378376412,38990
xling,croation-cro-croation-cro-2014_27.parquet,turn_delta,0.021176623812643323,38990
xling,callhome-spa-callhome-spa-0713.parquet,nx,0.1535088211469912,35103
xling,callhome-spa-callhome-spa-0713.parquet,Intercept,-0.4252878578855728,35103
xling,callhome-spa-callhome-spa-0713.parquet,self,-0.05976884071430385,35103
xling,callhome-spa-callhome-spa-0713.parquet,other,-0.03938984612926818,35103
xling,callhome-spa-callhome-spa-0713.parquet,turn_delta,0.009174102841759025,35103
xling,callfriend-ko-callfriend-ko-6635.parquet,nx,0.15384979761899803,36661
xling,callfriend-ko-callfriend-ko-6635.parquet,Intercept,-0.3069960635927262,36661
xling,callfriend-ko-callfriend-ko-6635.parquet,self,-0.1398916429488553,36661
xling,callfriend-ko-callfriend-ko-6635.parquet,other,0.03557627561926007,36661
xling,callfriend-ko-callfriend-ko-6635.parquet,turn_delta,0.0059846420872919715,36661
callfriend,eng_n-callfriend-eng_n-4984.parquet,nx,0.15960244996559428,129361
callfriend,eng_n-callfriend-eng_n-4984.parquet,Intercept,-0.4428869198921118,129361
callfriend,eng_n-callfriend-eng_n-4984.parquet,self,-0.04754094099091191,129361
callfriend,eng_n-callfriend-eng_n-4984.parquet,other,-0.02179679353229359,129361
callfriend,eng_n-callfriend-eng_n-4984.parquet,turn_delta,0.007954657143326787,129361
xling,finchat-fin-finchat-fin-47.parquet,nx,0.14234285653048934,1110
xling,finchat-fin-finchat-fin-47.parquet,Intercept,0.07296347345594367,1110
xling,finchat-fin-finchat-fin-47.parquet,self,-0.9139683729560872,1110
xling,finchat-fin-finchat-fin-47.parquet,other,-0.8862328169692781,1110
xling,finchat-fin-finchat-fin-47.parquet,turn_delta,0.1610753727082768,1110
callhome,callhome-6314.parquet,nx,0.14883403148932042,36998
callhome,callhome-6314.parquet,Intercept,-0.37158002890176806,36998
callhome,callhome-6314.parquet,self,-0.07102333967435208,36998
callhome,callhome-6314.parquet,other,-0.0032002185032768467,36998
callhome,callhome-6314.parquet,turn_delta,0.006993512448736076,36998
xling,callfriend-fra-q-callfriend-fra-q-5152.parquet,nx,0.16734220414806097,78345
xling,callfriend-fra-q-callfriend-fra-q-5152.parquet,Intercept,-0.5221587130240025,78345
xling,callfriend-fra-q-callfriend-fra-q-5152.parquet,self,-0.06135533270267066,78345
xling,callfriend-fra-q-callfriend-fra-q-5152.parquet,other,-0.05495717027986429,78345
xling,callfriend-fra-q-callfriend-fra-q-5152.parquet,turn_delta,0.015075981684384449,78345
xling,yiddish-yid-yiddish-6.parquet,nx,0.15637925540205258,383
xling,yiddish-yid-yiddish-6.parquet,Intercept,-1.154134748149086,383
xling,yiddish-yid-yiddish-6.parquet,self,-0.7953524404681455,383
xling,yiddish-yid-yiddish-6.parquet,other,0.0,383
xling,yiddish-yid-yiddish-6.parquet,turn_delta,0.42427811432975704,383
callhome,callhome-6521.parquet,nx,0.1545862269308506,16717
callhome,callhome-6521.parquet,Intercept,-0.38016910411124016,16717
callhome,callhome-6521.parquet,self,0.00551674847404565,16717
callhome,callhome-6521.parquet,other,0.028449278040991424,16717
callhome,callhome-6521.parquet,turn_delta,-0.00024196995863780943,16717
callhome,callhome-6880.parquet,nx,0.14815995364402265,11350
callhome,callhome-6880.parquet,Intercept,-0.35105701332760486,11350
callhome,callhome-6880.parquet,self,-0.0825754299908204,11350
callhome,callhome-6880.parquet,other,0.05936685377377092,11350
callhome,callhome-6880.parquet,turn_delta,-0.004679194809025282,11350
xling,callfriend-spa-s-callfriend-spa-s-4422.parquet,nx,0.15320426877797128,60558
xling,callfriend-spa-s-callfriend-spa-s-4422.parquet,Intercept,-0.45260502615893744,60558
xling,callfriend-spa-s-callfriend-spa-s-4422.parquet,self,-0.04646602167020525,60558
xling,callfriend-spa-s-callfriend-spa-s-4422.parquet,other,0.0032119579722558406,60558
xling,callfriend-spa-s-callfriend-spa-s-4422.parquet,turn_delta,0.00849582848730136,60558
xling,croation-cro-croation-cro-2014_33.parquet,nx,0.16393845997918774,28830
xling,croation-cro-croation-cro-2014_33.parquet,Intercept,-0.49810945702874737,28830
xling,croation-cro-croation-cro-2014_33.parquet,self,-0.07242040100915202,28830
xling,croation-cro-croation-cro-2014_33.parquet,other,-0.08146055339158659,28830
xling,croation-cro-croation-cro-2014_33.parquet,turn_delta,0.022078070034701403,28830
xling,callfriend-spa-s-callfriend-spa-s-4053.parquet,nx,0.1429809007628525,63799
xling,callfriend-spa-s-callfriend-spa-s-4053.parquet,Intercept,-0.3227789510810534,63799
xling,callfriend-spa-s-callfriend-spa-s-4053.parquet,self,-0.14805225221684085,63799
xling,callfriend-spa-s-callfriend-spa-s-4053.parquet,other,-0.10304592330757105,63799
xling,callfriend-spa-s-callfriend-spa-s-4053.parquet,turn_delta,0.009819912361522513,63799
xling,callhome-spa-callhome-spa-0992.parquet,nx,0.14422595254688894,17452
xling,callhome-spa-callhome-spa-0992.parquet,Intercept,-0.3463695008732288,17452
xling,callhome-spa-callhome-spa-0992.parquet,self,-0.10597795278000324,17452
xling,callhome-spa-callhome-spa-0992.parquet,other,-0.10459511952602632,17452
xling,callhome-spa-callhome-spa-0992.parquet,turn_delta,0.012999219467862333,17452
callhome,callhome-6456.parquet,nx,0.1634651967185854,18180
callhome,callhome-6456.parquet,Intercept,-0.45297932143836217,18180
callhome,callhome-6456.parquet,self,0.004171288277224959,18180
callhome,callhome-6456.parquet,other,0.07830105087878297,18180
callhome,callhome-6456.parquet,turn_delta,0.0032659674486492807,18180
xling,callfriend-ko-callfriend-ko-4296.parquet,nx,0.15882514531342878,36752
xling,callfriend-ko-callfriend-ko-4296.parquet,Intercept,-0.39297988730400285,36752
xling,callfriend-ko-callfriend-ko-4296.parquet,self,-0.09501971134505147,36752
xling,callfriend-ko-callfriend-ko-4296.parquet,other,-0.06287114243567754,36752
xling,callfriend-ko-callfriend-ko-4296.parquet,turn_delta,0.00620972884235878,36752
callhome,callhome-6217.parquet,nx,0.16425498961206028,13785
callhome,callhome-6217.parquet,Intercept,-0.47020914627068944,13785
callhome,callhome-6217.parquet,self,-0.07659163224257626,13785
callhome,callhome-6217.parquet,other,0.06533020269193972,13785
callhome,callhome-6217.parquet,turn_delta,0.009000594231006426,13785
xling,callfriend-zho-callfriend-zho-4426.parquet,nx,0.10716339287832613,59581
xling,callfriend-zho-callfriend-zho-4426.parquet,Intercept,-0.4163532673808668,59581
xling,callfriend-zho-callfriend-zho-4426.parquet,self,-0.08684933082784065,59581
xling,callfriend-zho-callfriend-zho-4426.parquet,other,0.0,59581
xling,callfriend-zho-callfriend-zho-4426.parquet,turn_delta,0.00999210376208617,59581
xling,callhome-zho-callhome-zho-0771.parquet,nx,0.1239657406785768,26594
xling,callhome-zho-callhome-zho-0771.parquet,Intercept,-0.469609443376788,26594
xling,callhome-zho-callhome-zho-0771.parquet,self,-0.17137987752258158,26594
xling,callhome-zho-callhome-zho-0771.parquet,other,-0.04173901987764507,26594
xling,callhome-zho-callhome-zho-0771.parquet,turn_delta,0.009519049481029466,26594
xling,croation-cro-croation-cro-2014_13.parquet,nx,0.16342775663522766,56181
xling,croation-cro-croation-cro-2014_13.parquet,Intercept,-0.5049084200160232,56181
xling,croation-cro-croation-cro-2014_13.parquet,self,-0.034344986057660815,56181
xling,croation-cro-croation-cro-2014_13.parquet,other,-0.015370998674346598,56181
xling,croation-cro-croation-cro-2014_13.parquet,turn_delta,0.008375057690841129,56181
xling,callhome-deu-callhome-deu-6230.parquet,nx,0.1780270803047946,16411
xling,callhome-deu-callhome-deu-6230.parquet,Intercept,-0.5517498894651061,16411
