corpus,cid,param,beta,k
CABNC,CABNC-KDARE03L-KDA.parquet,Intercept,0.768810359431937,119
CABNC,CABNC-KDARE03L-KDA.parquet,self,-1.5031663604527852,119
CABNC,CABNC-KDARE03L-KDA.parquet,other,-1.0194360550285342,119
CABNC,CABNC-KDARE03L-KDA.parquet,turn_delta_self,0.24930007910820082,119
CABNC,CABNC-KDARE03L-KDA.parquet,turn_delta_other,0.08599796922950793,119
CANDOR,CANDOR-25-d9e8d519-9917-4fa8-b79d-ead1153765ae.parquet,nx,0.1408246500262025,38241
CANDOR,CANDOR-25-d9e8d519-9917-4fa8-b79d-ead1153765ae.parquet,ny,-0.02599251609357911,38241
CANDOR,CANDOR-25-d9e8d519-9917-4fa8-b79d-ead1153765ae.parquet,Intercept,0.14203503616551116,38241
CANDOR,CANDOR-25-d9e8d519-9917-4fa8-b79d-ead1153765ae.parquet,self,-0.33465358071846135,38241
CANDOR,CANDOR-25-d9e8d519-9917-4fa8-b79d-ead1153765ae.parquet,other,-0.22572088492280593,38241
CANDOR,CANDOR-25-d9e8d519-9917-4fa8-b79d-ead1153765ae.parquet,turn_delta_self,0.05706771977643838,38241
CANDOR,CANDOR-25-d9e8d519-9917-4fa8-b79d-ead1153765ae.parquet,turn_delta_other,0.03763866211657004,38241
CANDOR,CANDOR-0-1418f25e-a014-4119-9d6c-b67cdbe90b94.parquet,nx,0.13057828754261164,55066
CANDOR,CANDOR-0-1418f25e-a014-4119-9d6c-b67cdbe90b94.parquet,ny,-0.025272065658348157,55066
CANDOR,CANDOR-0-1418f25e-a014-4119-9d6c-b67cdbe90b94.parquet,Intercept,0.2150713760443265,55066
CANDOR,CANDOR-0-1418f25e-a014-4119-9d6c-b67cdbe90b94.parquet,self,-0.2520418780820119,55066
CANDOR,CANDOR-0-1418f25e-a014-4119-9d6c-b67cdbe90b94.parquet,other,0.18197872210144936,55066
CANDOR,CANDOR-0-1418f25e-a014-4119-9d6c-b67cdbe90b94.parquet,turn_delta_self,0.0409552184865993,55066
CANDOR,CANDOR-0-1418f25e-a014-4119-9d6c-b67cdbe90b94.parquet,turn_delta_other,-0.04915957656707193,55066
CANDOR,CANDOR-31-ce2e8759-15dc-4b8a-86bb-cf47fe62d37b.parquet,nx,0.10567155552129792,51906
CANDOR,CANDOR-31-ce2e8759-15dc-4b8a-86bb-cf47fe62d37b.parquet,ny,-0.019163580046829897,51906
CANDOR,CANDOR-31-ce2e8759-15dc-4b8a-86bb-cf47fe62d37b.parquet,Intercept,0.5800783519120982,51906
CANDOR,CANDOR-31-ce2e8759-15dc-4b8a-86bb-cf47fe62d37b.parquet,self,-0.2627642714114982,51906
CANDOR,CANDOR-31-ce2e8759-15dc-4b8a-86bb-cf47fe62d37b.parquet,other,0.02390386898248456,51906
CANDOR,CANDOR-31-ce2e8759-15dc-4b8a-86bb-cf47fe62d37b.parquet,turn_delta_self,-0.005698822115864152,51906
CANDOR,CANDOR-31-ce2e8759-15dc-4b8a-86bb-cf47fe62d37b.parquet,turn_delta_other,-0.026784566945081245,51906
CABNC,CABNC-KBKRE06U-KBK.parquet,nx,0.1635275591273374,757
CABNC,CABNC-KBKRE06U-KBK.parquet,ny,-0.02804474234682393,757
CABNC,CABNC-KBKRE06U-KBK.parquet,Intercept,-0.08190746381534805,757
CABNC,CABNC-KBKRE06U-KBK.parquet,self,-0.5287256816653783,757
CABNC,CABNC-KBKRE06U-KBK.parquet,other,0.3243262286117668,757
CABNC,CABNC-KBKRE06U-KBK.parquet,turn_delta_self,0.15048550586382015,757
CABNC,CABNC-KBKRE06U-KBK.parquet,turn_delta_other,-0.17363265099279307,757
CABNC,CABNC-KE3RE046-KE3.parquet,nx,0.1689212513461191,1159
CABNC,CABNC-KE3RE046-KE3.parquet,ny,-0.021094087039082225,1159
CABNC,CABNC-KE3RE046-KE3.parquet,Intercept,-0.17692391764046175,1159
CABNC,CABNC-KE3RE046-KE3.parquet,self,-0.10332453488100453,1159
CABNC,CABNC-KE3RE046-KE3.parquet,other,-0.07846122967246855,1159
CABNC,CABNC-KE3RE046-KE3.parquet,turn_delta_self,0.026461556184090844,1159
CABNC,CABNC-KE3RE046-KE3.parquet,turn_delta_other,0.009551850228048761,1159
CABNC,CABNC-KBKRE00U-KBK.parquet,nx,0.19898923007060187,412
CABNC,CABNC-KBKRE00U-KBK.parquet,ny,-0.05104835307060051,412
CABNC,CABNC-KBKRE00U-KBK.parquet,Intercept,-0.3069135461881904,412
CABNC,CABNC-KBKRE00U-KBK.parquet,self,-0.465427665263125,412
CABNC,CABNC-KBKRE00U-KBK.parquet,other,0.8786731529104734,412
CABNC,CABNC-KBKRE00U-KBK.parquet,turn_delta_self,0.24547065305321641,412
CABNC,CABNC-KBKRE00U-KBK.parquet,turn_delta_other,-0.17111111064691015,412
CORAAL,CORAAL-se1_ag4_m_02_1DCB-se1-ag4.parquet,nx,0.13476970858746723,145329
CORAAL,CORAAL-se1_ag4_m_02_1DCB-se1-ag4.parquet,ny,-0.022415649066480327,145329
CORAAL,CORAAL-se1_ag4_m_02_1DCB-se1-ag4.parquet,Intercept,0.0062336101436942,145329
CORAAL,CORAAL-se1_ag4_m_02_1DCB-se1-ag4.parquet,self,-0.23415549782806705,145329
CORAAL,CORAAL-se1_ag4_m_02_1DCB-se1-ag4.parquet,other,-0.08199504348377191,145329
CORAAL,CORAAL-se1_ag4_m_02_1DCB-se1-ag4.parquet,turn_delta_self,0.011871254885408125,145329
CORAAL,CORAAL-se1_ag4_m_02_1DCB-se1-ag4.parquet,turn_delta_other,0.007799691470939275,145329
CANDOR,CANDOR-22-956c58d0-48d4-4f4a-8cee-95c4b2df5e58.parquet,nx,0.13119162802661072,38657
CANDOR,CANDOR-22-956c58d0-48d4-4f4a-8cee-95c4b2df5e58.parquet,ny,-0.02546863236154736,38657
CANDOR,CANDOR-22-956c58d0-48d4-4f4a-8cee-95c4b2df5e58.parquet,Intercept,0.227779526710033,38657
CANDOR,CANDOR-22-956c58d0-48d4-4f4a-8cee-95c4b2df5e58.parquet,self,-0.2417785657704636,38657
CANDOR,CANDOR-22-956c58d0-48d4-4f4a-8cee-95c4b2df5e58.parquet,other,-0.18021435428848384,38657
CANDOR,CANDOR-22-956c58d0-48d4-4f4a-8cee-95c4b2df5e58.parquet,turn_delta_self,0.017163955118817045,38657
CANDOR,CANDOR-22-956c58d0-48d4-4f4a-8cee-95c4b2df5e58.parquet,turn_delta_other,0.016139169202952715,38657
CANDOR,CANDOR-7-24292f26-1133-4475-ac34-37230db54f33.parquet,nx,0.14650535727011202,54237
CANDOR,CANDOR-7-24292f26-1133-4475-ac34-37230db54f33.parquet,ny,-0.022936533655269962,54237
CANDOR,CANDOR-7-24292f26-1133-4475-ac34-37230db54f33.parquet,Intercept,-0.1243185359558156,54237
CANDOR,CANDOR-7-24292f26-1133-4475-ac34-37230db54f33.parquet,self,-0.16755883671496177,54237
CANDOR,CANDOR-7-24292f26-1133-4475-ac34-37230db54f33.parquet,other,0.059163654890487985,54237
CANDOR,CANDOR-7-24292f26-1133-4475-ac34-37230db54f33.parquet,turn_delta_self,0.02402385230826503,54237
CANDOR,CANDOR-7-24292f26-1133-4475-ac34-37230db54f33.parquet,turn_delta_other,-0.020947740659631738,54237
callhome,callhome-6045.parquet,nx,0.15855990842011855,35487
callhome,callhome-6045.parquet,ny,-0.021706767831121177,35487
callhome,callhome-6045.parquet,Intercept,-0.2506216869134889,35487
callhome,callhome-6045.parquet,self,-0.14240466706913776,35487
callhome,callhome-6045.parquet,other,0.16123708006664747,35487
callhome,callhome-6045.parquet,turn_delta_self,0.029627647874636585,35487
callhome,callhome-6045.parquet,turn_delta_other,-0.02792365903696881,35487
CABNC,CABNC-KE2RE00J-KE2.parquet,nx,0.14851489089727588,90
CABNC,CABNC-KE2RE00J-KE2.parquet,ny,-0.027083082409634092,90
CABNC,CABNC-KE2RE00J-KE2.parquet,Intercept,-0.12685588587238508,90
CABNC,CABNC-KE2RE00J-KE2.parquet,self,1.1498910740909636,90
CABNC,CABNC-KE2RE00J-KE2.parquet,other,0.3141320970551527,90
CABNC,CABNC-KE2RE00J-KE2.parquet,turn_delta_self,-0.6690348087448643,90
CABNC,CABNC-KE2RE00J-KE2.parquet,turn_delta_other,-0.17773074175030043,90
grace,transcript4720.parquet,nx,0.185257646067775,43278
grace,transcript4720.parquet,ny,-0.02748235110221773,43278
grace,transcript4720.parquet,Intercept,-0.3259339324230565,43278
grace,transcript4720.parquet,self,-0.055495010642512485,43278
grace,transcript4720.parquet,other,0.022901694105744393,43278
grace,transcript4720.parquet,turn_delta_self,0.01996765132855477,43278
grace,transcript4720.parquet,turn_delta_other,-0.0008788776970167694,43278
CABNC,CABNC-KCDRE02J-KCD.parquet,nx,0.17873476774311484,880
CABNC,CABNC-KCDRE02J-KCD.parquet,ny,-0.04431008235410307,880
CABNC,CABNC-KCDRE02J-KCD.parquet,Intercept,-0.2111995011932562,880
CABNC,CABNC-KCDRE02J-KCD.parquet,self,-0.2800545270326951,880
CABNC,CABNC-KCDRE02J-KCD.parquet,other,0.9795851005499415,880
CABNC,CABNC-KCDRE02J-KCD.parquet,turn_delta_self,-0.021861708828564544,880
CABNC,CABNC-KCDRE02J-KCD.parquet,turn_delta_other,-0.009790559044858088,880
CORAAL,CORAAL-se0_ag2_m_01_1ROC-se0-ag2.parquet,nx,0.15814101321041615,35490
CORAAL,CORAAL-se0_ag2_m_01_1ROC-se0-ag2.parquet,ny,-0.027599611896140918,35490
CORAAL,CORAAL-se0_ag2_m_01_1ROC-se0-ag2.parquet,Intercept,-0.16197862789787218,35490
CORAAL,CORAAL-se0_ag2_m_01_1ROC-se0-ag2.parquet,self,-0.03282776092126488,35490
CORAAL,CORAAL-se0_ag2_m_01_1ROC-se0-ag2.parquet,other,0.0638783378499145,35490
CORAAL,CORAAL-se0_ag2_m_01_1ROC-se0-ag2.parquet,turn_delta_self,0.013489710966150622,35490
CORAAL,CORAAL-se0_ag2_m_01_1ROC-se0-ag2.parquet,turn_delta_other,0.0036620502331975047,35490
SCoSE,SCoSE-mary-chipmunk.parquet,nx,0.12855445895570566,572
SCoSE,SCoSE-mary-chipmunk.parquet,ny,-0.017777728357501157,572
SCoSE,SCoSE-mary-chipmunk.parquet,Intercept,0.057239550211250385,572
SCoSE,SCoSE-mary-chipmunk.parquet,self,-0.27243709335229366,572
SCoSE,SCoSE-mary-chipmunk.parquet,other,-0.07636931187157484,572
SCoSE,SCoSE-mary-chipmunk.parquet,turn_delta_self,0.024887777804877442,572
SCoSE,SCoSE-mary-chipmunk.parquet,turn_delta_other,-0.003373202747334976,572
CANDOR,CANDOR-32-8e525c27-7d72-4aad-84fc-7bffbe15a0c3.parquet,nx,0.1529020478992805,58811
CANDOR,CANDOR-32-8e525c27-7d72-4aad-84fc-7bffbe15a0c3.parquet,ny,-0.020508354759509784,58811
CANDOR,CANDOR-32-8e525c27-7d72-4aad-84fc-7bffbe15a0c3.parquet,Intercept,-0.4060651754633973,58811
CANDOR,CANDOR-32-8e525c27-7d72-4aad-84fc-7bffbe15a0c3.parquet,self,-0.30611162104438056,58811
CANDOR,CANDOR-32-8e525c27-7d72-4aad-84fc-7bffbe15a0c3.parquet,other,0.21713766831953363,58811
CANDOR,CANDOR-32-8e525c27-7d72-4aad-84fc-7bffbe15a0c3.parquet,turn_delta_self,0.03400758640345391,58811
CANDOR,CANDOR-32-8e525c27-7d72-4aad-84fc-7bffbe15a0c3.parquet,turn_delta_other,0.024101526901085538,58811
CANDOR,CANDOR-8-f458c2ea-1713-41ac-b586-948176c1ab81.parquet,nx,0.13105945856700016,38249
CANDOR,CANDOR-8-f458c2ea-1713-41ac-b586-948176c1ab81.parquet,ny,-0.01676520145898592,38249
CANDOR,CANDOR-8-f458c2ea-1713-41ac-b586-948176c1ab81.parquet,Intercept,0.03211985479365378,38249
CANDOR,CANDOR-8-f458c2ea-1713-41ac-b586-948176c1ab81.parquet,self,-0.5732504493891823,38249
CANDOR,CANDOR-8-f458c2ea-1713-41ac-b586-948176c1ab81.parquet,other,0.08406634850284028,38249
CANDOR,CANDOR-8-f458c2ea-1713-41ac-b586-948176c1ab81.parquet,turn_delta_self,0.0415518511976167,38249
CANDOR,CANDOR-8-f458c2ea-1713-41ac-b586-948176c1ab81.parquet,turn_delta_other,0.00476981141575744,38249
grace,transcript6830.parquet,nx,0.16666106840475078,113781
grace,transcript6830.parquet,ny,-0.02306152807306105,113781
grace,transcript6830.parquet,Intercept,-0.1627380176670631,113781
grace,transcript6830.parquet,self,-0.05261627137993691,113781
grace,transcript6830.parquet,other,0.030580697433408004,113781
grace,transcript6830.parquet,turn_delta_self,0.006344194132014238,113781
grace,transcript6830.parquet,turn_delta_other,-0.011065220557783058,113781
CABNC,CABNC-KE2RE02Y-KE2.parquet,nx,0.23230347366332402,412
CABNC,CABNC-KE2RE02Y-KE2.parquet,ny,-0.022686380968922015,412
CABNC,CABNC-KE2RE02Y-KE2.parquet,Intercept,-0.9509671569433557,412
CABNC,CABNC-KE2RE02Y-KE2.parquet,self,-0.8673437708609557,412
CABNC,CABNC-KE2RE02Y-KE2.parquet,other,1.6826503277875817,412
CABNC,CABNC-KE2RE02Y-KE2.parquet,turn_delta_self,0.5819130120723807,412
CABNC,CABNC-KE2RE02Y-KE2.parquet,turn_delta_other,-0.6954765614373588,412
CABNC,CABNC-KC4RE00F-KC4.parquet,nx,0.16107379085856402,104
CABNC,CABNC-KC4RE00F-KC4.parquet,ny,-0.017210180458094436,104
CABNC,CABNC-KC4RE00F-KC4.parquet,Intercept,-0.3206359785133659,104
CABNC,CABNC-KC4RE00F-KC4.parquet,self,-0.40410104021632454,104
CABNC,CABNC-KC4RE00F-KC4.parquet,other,-0.13580408734347957,104
CABNC,CABNC-KC4RE00F-KC4.parquet,turn_delta_self,0.18021958924103276,104
CABNC,CABNC-KC4RE00F-KC4.parquet,turn_delta_other,0.03617923029671635,104
CABNC,CABNC-KE3RE017-KE3.parquet,nx,0.16968481751318812,1474
CABNC,CABNC-KE3RE017-KE3.parquet,ny,-0.03205710574216694,1474
CABNC,CABNC-KE3RE017-KE3.parquet,Intercept,-0.22640474753441947,1474
CABNC,CABNC-KE3RE017-KE3.parquet,self,-0.07193258148491008,1474
CABNC,CABNC-KE3RE017-KE3.parquet,other,0.07447626926385044,1474
CABNC,CABNC-KE3RE017-KE3.parquet,turn_delta_self,0.014904584422605277,1474
CABNC,CABNC-KE3RE017-KE3.parquet,turn_delta_other,-0.0035083775953270884,1474
CANDOR,CANDOR-32-1f44e120-3ee1-46dc-9288-0f1b1d03cdbf.parquet,nx,0.1329606415664074,41184
CANDOR,CANDOR-32-1f44e120-3ee1-46dc-9288-0f1b1d03cdbf.parquet,ny,-0.026663786112399602,41184
CANDOR,CANDOR-32-1f44e120-3ee1-46dc-9288-0f1b1d03cdbf.parquet,Intercept,0.1816097822543424,41184
CANDOR,CANDOR-32-1f44e120-3ee1-46dc-9288-0f1b1d03cdbf.parquet,self,-0.15691036416423707,41184
CANDOR,CANDOR-32-1f44e120-3ee1-46dc-9288-0f1b1d03cdbf.parquet,other,0.06694078218173359,41184
CANDOR,CANDOR-32-1f44e120-3ee1-46dc-9288-0f1b1d03cdbf.parquet,turn_delta_self,0.019660133232032324,41184
CANDOR,CANDOR-32-1f44e120-3ee1-46dc-9288-0f1b1d03cdbf.parquet,turn_delta_other,-0.018030446933736035,41184
CABNC,CABNC-KCHRE00F-KCH.parquet,nx,0.17803472318514355,1887
CABNC,CABNC-KCHRE00F-KCH.parquet,ny,-0.014895601722761635,1887
CABNC,CABNC-KCHRE00F-KCH.parquet,Intercept,-0.2552361962721808,1887
CABNC,CABNC-KCHRE00F-KCH.parquet,self,-0.3337974843248261,1887
CABNC,CABNC-KCHRE00F-KCH.parquet,other,-0.1672151518166657,1887
CABNC,CABNC-KCHRE00F-KCH.parquet,turn_delta_self,-0.004579829812041807,1887
CABNC,CABNC-KCHRE00F-KCH.parquet,turn_delta_other,-0.05207357891361269,1887
CANDOR,CANDOR-28-219f3a85-89a1-4611-8d80-61f63910ec13.parquet,nx,0.1033112475746629,40974
CANDOR,CANDOR-28-219f3a85-89a1-4611-8d80-61f63910ec13.parquet,ny,-0.020414879442344616,40974
CANDOR,CANDOR-28-219f3a85-89a1-4611-8d80-61f63910ec13.parquet,Intercept,0.9262499451871901,40974
CANDOR,CANDOR-28-219f3a85-89a1-4611-8d80-61f63910ec13.parquet,self,-0.22661393875090435,40974
CANDOR,CANDOR-28-219f3a85-89a1-4611-8d80-61f63910ec13.parquet,other,0.4478772907697759,40974
CANDOR,CANDOR-28-219f3a85-89a1-4611-8d80-61f63910ec13.parquet,turn_delta_self,0.01007454797277282,40974
CANDOR,CANDOR-28-219f3a85-89a1-4611-8d80-61f63910ec13.parquet,turn_delta_other,-0.09325710288107693,40974
CABNC,CABNC-KBKRE063-KBK.parquet,nx,0.15192871534547048,135
CABNC,CABNC-KBKRE063-KBK.parquet,ny,-0.0142859030127851,135
CABNC,CABNC-KBKRE063-KBK.parquet,Intercept,-0.22942956394671862,135
CABNC,CABNC-KBKRE063-KBK.parquet,self,-0.4711600015867165,135
CABNC,CABNC-KBKRE063-KBK.parquet,other,-0.3930327354630735,135
CABNC,CABNC-KBKRE063-KBK.parquet,turn_delta_self,0.18541028901018103,135
CABNC,CABNC-KBKRE063-KBK.parquet,turn_delta_other,0.14272907961539488,135
CABNC,CABNC-KC3RE00D-KC3.parquet,nx,0.18766699740727003,7182
CABNC,CABNC-KC3RE00D-KC3.parquet,ny,-0.03380506497654532,7182
CABNC,CABNC-KC3RE00D-KC3.parquet,Intercept,-0.1908855780417068,7182
CABNC,CABNC-KC3RE00D-KC3.parquet,self,-0.009342354957249322,7182
CABNC,CABNC-KC3RE00D-KC3.parquet,other,0.05235259322348973,7182
CABNC,CABNC-KC3RE00D-KC3.parquet,turn_delta_self,-0.01938252460501698,7182
CABNC,CABNC-KC3RE00D-KC3.parquet,turn_delta_other,0.003524704325963194,7182
CABNC,CABNC-KE2RE010-KE2.parquet,nx,0.17383879893273013,5
CABNC,CABNC-KE2RE010-KE2.parquet,ny,0.018962416225265167,5
CABNC,CABNC-KE2RE010-KE2.parquet,Intercept,-0.5230682603260367,5
CABNC,CABNC-KE2RE010-KE2.parquet,self,-0.017322464374788113,5
CABNC,CABNC-KE2RE010-KE2.parquet,other,-0.36587138079497084,5
CABNC,CABNC-KE2RE010-KE2.parquet,turn_delta_self,-0.01903067223215756,5
CABNC,CABNC-KE2RE010-KE2.parquet,turn_delta_other,-0.2536027160456082,5
CABNC,CABNC-KE2RE04G-KE2.parquet,nx,0.16281477131953073,5245
CABNC,CABNC-KE2RE04G-KE2.parquet,ny,-0.020858865577396527,5245
CABNC,CABNC-KE2RE04G-KE2.parquet,Intercept,-0.1356442390884375,5245
CABNC,CABNC-KE2RE04G-KE2.parquet,self,-0.06990727176268802,5245
CABNC,CABNC-KE2RE04G-KE2.parquet,other,-0.07131908010917337,5245
CABNC,CABNC-KE2RE04G-KE2.parquet,turn_delta_self,0.013281150186943588,5245
CABNC,CABNC-KE2RE04G-KE2.parquet,turn_delta_other,0.012397204931418325,5245
CANDOR,CANDOR-23-2fbdb5cb-d160-4a13-927e-82b93c4adea7.parquet,nx,0.1638819331733341,12607
CANDOR,CANDOR-23-2fbdb5cb-d160-4a13-927e-82b93c4adea7.parquet,ny,-0.025846889552575924,12607
CANDOR,CANDOR-23-2fbdb5cb-d160-4a13-927e-82b93c4adea7.parquet,Intercept,-0.3464988863298339,12607
CANDOR,CANDOR-23-2fbdb5cb-d160-4a13-927e-82b93c4adea7.parquet,self,0.3892253278585217,12607
CANDOR,CANDOR-23-2fbdb5cb-d160-4a13-927e-82b93c4adea7.parquet,other,0.22714347173890284,12607
CANDOR,CANDOR-23-2fbdb5cb-d160-4a13-927e-82b93c4adea7.parquet,turn_delta_self,-0.012476449789022704,12607
CANDOR,CANDOR-23-2fbdb5cb-d160-4a13-927e-82b93c4adea7.parquet,turn_delta_other,0.05033327055143604,12607
CABNC,CABNC-KB1RE00B-KB1.parquet,nx,0.1711356893559761,119
CABNC,CABNC-KB1RE00B-KB1.parquet,ny,-0.05378110970949604,119
CABNC,CABNC-KB1RE00B-KB1.parquet,Intercept,-0.08462862616854976,119
CABNC,CABNC-KB1RE00B-KB1.parquet,self,0.4170594843227688,119
CABNC,CABNC-KB1RE00B-KB1.parquet,other,2.4663153651134704,119
CABNC,CABNC-KB1RE00B-KB1.parquet,turn_delta_self,-0.216228298725491,119
CABNC,CABNC-KB1RE00B-KB1.parquet,turn_delta_other,-1.2127602183058952,119
